images,name,class,pi,category,transmission,power_hp,weight_lbs,price,speed,handling,acceleration,breaking
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_685.jpg?v=1,2007 Formula Drift #117 599 GTB FIORANO,S1,896,EXTREME TRACK TOYS,RWD,917,3199,500000,7.3,8.2,7.2,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_437.jpg,2006 Formula Drift #43 DODGE VIPER SRT10,S1,859,EXTREME TRACK TOYS,RWD,1350,2899,300000,7.7,7.8,6.6,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_098.jpg,1997 Formula Drift #777 NISSAN 240SX,S1,861,EXTREME TRACK TOYS,RWD,1251,3100,300000,7.3,7.5,6.8,7.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_275.jpg,1996 Formula Drift #232 NISSAN 240SX,S1,859,EXTREME TRACK TOYS,RWD,1153,2800,300000,7.5,7.6,6.5,7.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_438.jpg,1995 Formula Drift #118 NISSAN 240SX,S1,860,EXTREME TRACK TOYS,RWD,830,2899,300000,6.5,7.6,6.9,7.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_274.jpg,1989 Formula Drift #98 BMW 325i,S1,837,EXTREME TRACK TOYS,RWD,749,2800,300000,7.4,7.2,6.6,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_552.jpg?v=2,2018 Funco Motorsports F9,S1,860,OFFROADS BUGGIES,RWD,1750,2800,500000,6.0,6.7,8.7,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_720.jpg?v=1,1992 GMC TYPHOON,C,510,VANS AND UTILITY,AWD,280,3801,250000,5.9,4.6,6.2,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_721.jpg?v=1,1991 GMC SYCLONE,C,545,VANS AND UTILITY,AWD,280,3613,250000,6.1,4.7,6.9,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_214.jpg,1983 GMC VANDURA G-1500,D,151,VANS AND UTILITY,RWD,165,5049,25000,4.7,3.9,4.3,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_118.jpg,1985 HDT VK COMMODORE GROUP A,C,545,RETRO MUSCLE,RWD,263,2954,28000,5.9,4.8,5.5,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_722.jpg?v=1,2019 Hennessey VELOCIRAPTOR 6X6,A,705,OFFROAD,AWD,599,6698,350000,6.0,6.6,7.1,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_025.jpg,2012 Hennessey VENOM GT,S2,930,HYPERCARS,RWD,1200,2685,1200000,10.0,8.3,7.6,8.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_578.jpg?v=1,1966 Hillman IMP,D,100,CULT CARS,RWD,55,1647,25000,4.3,4.0,3.7,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_702.jpg?v=1,1988 Holden VL COMMODORE GROUP A SV,C,578,RETRO MUSCLE,RWD,241,3120,250000,6.5,5.2,5.7,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_449.jpg,1977 Holden TORANA A9X,C,507,CLASSIC MUSCLE,RWD,216,2520,130000,5.8,4.7,5.1,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_035.jpg,1974 Holden SANDMAN HQ PANEL VAN,D,500,VANS AND UTILITY,RWD,240,3280,55000,5.7,4.7,5.4,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_110.jpg,1973 Holden HQ MONARO GTS 350,C,524,CLASSIC MUSCLE,RWD,275,3150,75000,5.7,4.7,5.3,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_432.jpg,2018 Honda CIVIC TYPE R,A,745,SUPER HOT HATCH,FWD,306,3117,59000,7.4,6.7,6.0,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_521.jpg?v=1,2016 Honda CIVIC COUPE GRC,S1,878,RALLY MONSTERS,AWD,599,2747,155000,5.8,7.8,10.0,8.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_266.jpg,2015 Honda CIVIC TYPE R,A,714,SUPER HOT HATCH,FWD,306,3047,38000,7.0,6.4,6.1,6.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_322.jpg,2015 Honda RIDGELINE BAJA TROPHY TRUCK,A,751,EXTREME OFFROAD,RWD,550,4700,500000,6.0,6.4,6.8,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_396.jpg,2009 Honda S2000 CR,B,647,MODERN SPORTS CARS,RWD,237,2813,25000,6.4,6.2,6.2,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_258.jpg,2007 Honda CIVIC TYPE-R,C,576,HOT HATCH,FWD,198,2965,20000,6.1,6.2,5.7,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_221.jpg,2005 Honda NSX-R,A,714,RETRO SPORTS CARS,RWD,290,2800,150000,7.0,6.4,6.6,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_576.jpg?v=1,2005 Honda NSX-R GT,A,744,RETRO SPORTS CARS,RWD,276,2800,500000,7.0,6.9,6.9,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_087.jpg,2004 Honda CIVIC TYPE-R,B,610,RETRO HOT HATCH,FWD,212,2624,25000,6.2,5.8,5.7,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_539.jpg?v=2,2003 Honda S2000,B,618,MODERN SPORTS CARS,RWD,247,2756,25000,6.6,5.4,5.9,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_429.jpg,1997 Honda CIVIC TYPE R,C,551,RETRO HOT HATCH,FWD,182,2403,25000,6.2,5.3,5.5,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_593.jpg?v=1,1994 Honda Prelude Si,D,500,RETRO HOT HATCH,FWD,160,2870,250000,5.9,5.3,5.5,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_385.jpg,1992 Honda NSX-R,A,707,RETRO SPORTS CARS,RWD,276,2712,90000,6.9,6.3,6.6,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_265.jpg,1991 Honda CR-X SIR,C,504,RETRO HOT HATCH,FWD,158,2161,20000,6.0,5.1,5.0,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_554.jpg?v=1,1984 Honda CIVIC CRX MUGEN,D,492,RETRO HOT HATCH,FWD,119,1819,40000,5.7,5.0,4.9,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_540.jpg?v=1,1974 Honda Civic RS,D,320,RETRO HOT HATCH,FWD,76,1620,25000,5.0,4.7,4.3,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_735.jpg?v=1,1970 Honda S800,D,193,CULT CARS,RWD,70,1565,250000,4.7,4.0,5.3,3.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_541.jpg?v=1,2017 Hoonigan GYMKHANA 10 FORD FIESTA ST,S1,828,RALLY MONSTERS,AWD,375,2800,500000,5.7,8.2,9.0,8.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_543.jpg?v=1,2016 Hoonigan GYMKHANA 10 FORD FOCUS RS RX,S1,886,RALLY MONSTERS,AWD,599,2491,500000,5.9,7.9,10.0,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_131.jpg,2016 Hoonigan GYMKHANA 9 FORD FOCUS RS RX,S1,886,RALLY MONSTERS,AWD,599,2491,500000,5.9,7.9,10.0,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_711.jpg?v=1,2016 Hoonigan Welcome Pack GYMKHANA 9 FORD FOCUS RS RX,S1,900,RALLY MONSTERS,AWD,599,2491,500000,6.6,8.1,10.0,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_553.jpg?v=2,2015 Hoonigan GYMKHANA 8 Ford Fiesta ST RX43,S1,885,RALLY MONSTERS,AWD,599,2747,500000,5.8,7.8,10.0,8.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_038.jpg,1992 Hoonigan MAZDA RX-7 TWERKSTALLION,S1,838,RETRO SPORTS CARS,RWD,599,2866,50000,8.6,7.3,6.3,7.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_526.jpg?v=2,1991 Hoonigan GYMKHANA 10 FORD ESCORT COSWORTH GROUP A,S1,880,RALLY MONSTERS,AWD,620,2690,500000,7.9,7.4,10.0,7.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_019.jpg,1991 Hoonigan RAUH-WELT BEGRIFF PORSCHE 911 TURBO,S1,850,RETRO SUPERCARS,RWD,385,2976,160000,7.3,8.6,8.2,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_566.jpg?v=1,1986 Hoonigan FORD RS200 EVOLUTION,S2,932,RALLY MONSTERS,AWD,750,2493,500000,8.0,8.2,10.0,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_132.jpg,1978 Hoonigan FORD ESCORT RS1800,S1,828,RALLY MONSTERS,RWD,332,1845,300000,6.7,7.7,6.6,8.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_527.jpg?v=1,1977 Hoonigan GYMKHANA 10 FORD F-150 “HOONITRUCK”,S2,916,EXTREME TRACK TOYS,AWD,914,3210,500000,6.8,8.2,9.2,8.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_728.jpg?v=2,1974 Hoonigan BRONCO,A,721,OFFROAD,AWD,434,3706,200000,5.8,6.5,8.4,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_450.jpg,1972 Hoonigan CHEVROLET NAPALM NOVA,A,765,CLASSIC MUSCLE,RWD,475,3567,50000,7.3,6.3,6.4,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_440.jpg,1965 Hoonigan FORD “HOONICORN” MUSTANG,S2,985,EXTREME TRACK TOYS,AWD,1399,2998,500000,9.3,8.2,10.0,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_532.jpg?v=1,1965 Hoonigan GYMKHANA 10 FORD HOONICORN MUSTANG,S2,985,EXTREME TRACK TOYS,AWD,1400,2998,500000,9.0,8.2,10.0,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_451.jpg,1955 Hoonigan CHEVROLET BEL AIR,C,571,RODS AND CUSTOMS,RWD,410,3245,76000,6.5,4.3,5.8,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_738.jpg?v=1,2018 Hot Wheels 2JETZ,S1,889,RODS AND CUSTOMS,RWD,638,1739,100000,7.2,8.0,8.3,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_582.jpg?v=1,2012 Hot Wheels RIP ROD,A,747,OFFROADS BUGGIES,RWD,200,1499,300000,6.2,6.4,7.3,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_525.jpg?v=1,2011 Hot Wheels Bone Shaker,A,795,RODS AND CUSTOMS,RWD,402,2205,150000,6.7,7.0,6.9,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_583.jpg?v=1,2005 Hot Wheels Ford Mustang,S1,841,TRACK TOYS,RWD,504,3300,300000,7.1,9.2,7.3,9.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_740.jpg?v=1,1972 Hot Wheels CHEVROLET LUV,B,663,RODS AND CUSTOMS,RWD,400,3199,100000,6.1,5.2,7.0,5.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_742.jpg?v=1,1969 Hot Wheels INTERNATIONAL-HARVESTER LOADSTAR CO-1600,C,563,RODS AND CUSTOMS,RWD,485,2998,100000,5.2,5.2,6.0,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_524.jpg?v=1,1969 Hot Wheels TWIN MILL,S1,821,RODS AND CUSTOMS,RWD,1400,4696,110000,8.8,6.6,6.2,7.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_741.jpg?v=1,1957 Hot Wheels NASH METROPOLITAN CUSTOM,C,559,RODS AND CUSTOMS,RWD,350,2251,100000,6.4,4.7,5.2,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_739.jpg?v=1,1957 Hot Wheels STUDEBAKER GOLDEN 'DREAM ROADSTER',A,701,RODS AND CUSTOMS,RWD,528,3362,100000,6.2,5.3,6.3,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_743.jpg?v=1,1949 Hot Wheels FORD F-5 DUALLY CUSTOM HOT ROD,B,634,RODS AND CUSTOMS,RWD,400,4661,100000,5.6,6.5,7.0,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_122.jpg,2014 HSV GEN-F GTS,A,747,MODERN MUSCLE,RWD,576,4147,75000,7.6,6.1,6.2,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_033.jpg,2014 HSV LIMITED EDITION GEN-F GTS MALOO,A,764,VANS AND UTILITY,RWD,576,4034,62000,7.1,6.4,6.2,6.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_704.jpg?v=1,2011 HSV GTS,A,713,MODERN MUSCLE,RWD,437,4068,250000,7.2,6.1,6.2,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_703.jpg?v=1,1996 HSV GTSR,B,669,RETRO MUSCLE,RWD,308,3591,250000,5.7,6.1,5.9,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_563.jpg?v=1,1952 Hudson HORNET,D,305,RODS AND CUSTOMS,RWD,160,3549,66000,5.0,4.2,4.8,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_330.jpg,2006 HUMMER H1 ALPHA,D,391,OFFROAD,AWD,300,8113,112000,5.2,5.4,4.0,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_673.jpg?v=1,2006 HUMMER H1 ALPHA OPEN TOP,D,382,OFFROAD,AWD,300,7557,250000,5.1,5.4,4.1,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_091.jpg,2019 Hyundai VELOSTER N,B,657,SUPER HOT HATCH,FWD,275,3106,30000,6.7,5.8,6.0,5.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_051.jpg,2015 Infiniti Q60 CONCEPT,A,757,SUPER SALOONS,RWD,399,4092,50000,7.4,6.3,6.1,6.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_231.jpg,2014 Infiniti Q50 EAU ROUGE,A,783,SUPER SALOONS,AWD,560,3836,100000,8.1,6.4,9.2,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_492.jpg,1970 International SCOUT 800A,D,334,OFFROAD,AWD,193,3616,40000,5.1,4.1,4.6,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_649.jpg?v=1,2018 ItalDesign ZEROUNO,S1,893,HYPERCARS,AWD,602,3362,250000,8.0,8.7,10.0,9.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_706.jpg?v=5,2018 Jaguar I-PACE,A,706,SPORTS UTILITY HEROES,AWD,394,4868,250000,5.5,5.9,6.2,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_154.jpg,2017 Jaguar F-PACE S,B,698,SPORTS UTILITY HEROES,AWD,379,4015,55000,6.6,5.9,7.0,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_508.jpg,2016 Jaguar F-TYPE PROJECT 7,S1,805,TRACK TOYS,RWD,567,3571,190000,7.5,7.0,6.4,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_475.jpg,2015 Jaguar F-TYPE R COUPE,A,795,GT CARS,RWD,550,3638,110000,7.9,6.5,6.4,6.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_232.jpg,2015 Jaguar XE-S,B,660,SUPER SALOONS,RWD,340,3788,57000,7.3,5.5,6.0,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_052.jpg,2015 Jaguar XFR-S,A,755,SUPER SALOONS,RWD,550,4381,110000,8.0,6.2,6.3,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_177.jpg,2015 Jaguar XKR-S GT,A,798,TRACK TOYS,RWD,542,3977,190000,7.7,6.9,6.4,7.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_138.jpg,2012 Jaguar XKR-S,A,782,GT CARS,RWD,542,3865,100000,7.9,6.5,6.2,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_199.jpg,1993 Jaguar XJ220,S1,811,RETRO SUPERCARS,RWD,542,3241,350000,8.3,6.8,6.8,7.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_070.jpg,1990 Jaguar XJ-S,C,557,CULT CARS,RWD,299,3968,25000,6.8,4.7,4.8,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_076.jpg,1964 Jaguar LIGHTWEIGHT E-TYPE,A,707,RARE CLASSICS,RWD,340,2293,10000000,6.9,5.5,6.0,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_418.jpg,1961 Jaguar E-TYPE S1,C,539,RARE CLASSICS,RWD,265,2899,150000,6.0,5.0,5.7,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_061.jpg,1959 Jaguar MK II 3.8,D,414,CLASSIC RACERS,RWD,220,3360,80000,5.5,4.5,5.1,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_060.jpg,1956 Jaguar D-TYPE,C,513,CLASSIC RACERS,RWD,245,2101,10000000,6.4,4.2,5.1,3.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_254.jpg,1954 Jaguar XK120 SE,D,469,RARE CLASSICS,RWD,210,3016,120000,5.8,4.5,5.7,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_536.jpg?v=2,1953 Jaguar C-Type,D,495,CLASSIC RACERS,RWD,225,2127,5000000,6.4,4.1,5.2,4.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_006.jpg,2015 James Bond Edition ASTON MARTIN DB10,S1,814,MODERN SUPERCARS,RWD,500,3400,220000,7.7,7.4,6.9,8.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_188.jpg,2010 James Bond Edition JAGUAR C-X75,S1,900,MODERN SUPERCARS,AWD,890,3750,1500000,8.3,7.9,9.8,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_313.jpg,2008 James Bond Edition ASTON MARTIN DBS,A,779,GT CARS,RWD,509,3737,325000,7.7,6.9,6.5,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_217.jpg,1999 James Bond Edition BMW Z8,A,720,RETRO SPORTS CARS,RWD,394,3494,150000,6.9,6.3,6.3,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_216.jpg?v=1,1987 James Bond Edition ASTON MARTIN V8,B,620,RETRO SPORTS CARS,RWD,432,4008,200000,6.9,5.3,5.7,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_247.jpg,1981 James Bond Edition CITROEN 2CV6,D,100,CULT CARS,FWD,60,1731,80000,4.1,3.9,4.1,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_369.jpg,1977 James Bond Edition LOTUS ESPRIT S1,C,541,RETRO SUPERCARS,RWD,160,2101,550000,5.7,5.6,5.6,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_287.jpg,1974 James Bond Edition AMC HORNET X HATCHBACK,D,414,CLASSIC MUSCLE,RWD,174,3100,35000,5.7,4.3,5.1,4.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_420.jpg,1969 James Bond Edition ASTON MARTIN DBS,B,612,RARE CLASSICS,RWD,324,3501,650000,7.0,5.0,5.8,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_078.jpg,1964 James Bond Edition ASTON MARTIN DB5,B,618,RARE CLASSICS,RWD,324,3230,650000,6.3,5.0,5.7,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_748.jpg?v=2,2020 Jeep GLADIATOR RUBICON,D,498,OFFROAD,AWD,286,5073,250000,5.7,4.8,5.4,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_488.jpg,2018 Jeep GRAND CHEROKEE TRACK HAWK,A,780,SPORTS UTILITY HEROES,AWD,706,5351,73000,7.4,6.2,9.3,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_149.jpg,2016 Jeep TRAILCAT,A,790,EXTREME OFFROAD,AWD,706,4601,75000,6.8,6.5,7.0,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_487.jpg,2014 Jeep GRAND CHEROKEE SRT,A,711,SPORTS UTILITY HEROES,AWD,469,5150,80000,6.7,6.0,7.5,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_633.jpg?v=1,2013 Jeep Wrangler Unlimited Deberti Design,A,796,EXTREME OFFROAD,AWD,707,4650,250000,5.6,6.6,7.7,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_329.jpg,2012 Jeep WRANGLER RUBICON,D,488,OFFROAD,AWD,286,4131,50000,5.6,4.8,5.7,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_491.jpg,1976 Jeep CJ5 RENEGADE,D,417,OFFROAD,AWD,151,2271,60000,4.8,4.7,6.0,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_715.jpg?v=1,1976 Jeep Welcome Pack CJ5 RENEGADE,B,700,OFFROAD,AWD,322,2271,60000,5.6,6.1,7.7,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_397.jpg,2018 Kia STINGER,A,715,SUPER SALOONS,RWD,365,3750,46000,7.3,6.0,6.2,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_727.jpg?v=1,2020 Koenigsegg JESKO,S2,998,EXTREME TRACK TOYS,RWD,1279,3131,2800000,10.0,9.7,8.3,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_514.jpg,2017 Koenigsegg AGERA RS,S2,996,HYPERCARS,RWD,1340,3075,2000000,10.0,9.5,7.5,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_024.jpg,2016 Koenigsegg REGERA,S2,972,HYPERCARS,RWD,1499,4030,1900000,9.2,9.1,7.3,9.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_202.jpg,2015 Koenigsegg ONE:1,S2,993,HYPERCARS,RWD,1340,2998,2850000,10.0,9.8,7.5,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_026.jpg,2011 Koenigsegg AGERA,S2,920,HYPERCARS,RWD,945,3164,1500000,9.6,8.5,7.3,8.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_655.jpg?v=1,2008 Koenigsegg CCGT,S2,986,EXTREME TRACK TOYS,RWD,610,2425,250000,7.8,10.0,7.9,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_634.jpg?v=1,2006 Koenigsegg CCX,S1,881,HYPERCARS,RWD,806,2937,250000,9.0,7.9,7.3,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_547.jpg?v=2,2002 Koenigsegg CC8S,S1,883,HYPERCARS,RWD,565,2811,320000,9.0,8.4,7.3,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_542.jpg?v=1,2018 KTM X-BOW GT4,S1,861,EXTREME TRACK TOYS,RWD,326,2352,400000,6.3,10.0,6.7,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_510.jpg,2013 KTM X-BOW R,S1,819,TRACK TOYS,RWD,295,1786,105000,6.0,9.1,7.5,9.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_544.jpg?v=3,2019 Lamborghini Urus,A,795,SPORTS UTILITY HEROES,AWD,641,4850,150000,7.6,6.7,7.6,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_670.jpg?v=1,2018 Lamborghini HURACAN PERFORMANTE,S1,900,TRACK TOYS,AWD,630,3047,275000,7.8,8.5,10.0,9.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_205.jpg,2016 Lamborghini AVENTADOR LP750-4 SV,S2,906,HYPERCARS,AWD,740,3362,480000,8.7,8.7,10.0,9.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_376.jpg,2016 Lamborghini CENTENARIO LP 770-4,S2,918,HYPERCARS,AWD,759,3527,2300000,8.6,9.4,10.0,9.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_009.jpg,2014 Lamborghini HURACAN LP 610-4,S1,866,MODERN SUPERCARS,AWD,602,3135,240000,8.2,7.8,9.2,8.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_153.jpg,2014 Lamborghini URUS CONCEPT,A,774,SPORTS UTILITY HEROES,AWD,552,4400,230000,7.4,6.5,7.0,7.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_206.jpg,2013 Lamborghini VENENO,S2,943,HYPERCARS,AWD,740,3373,4500000,8.5,10.0,10.0,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_549.jpg?v=1,2012 Lamborghini Aventador J,S1,871,HYPERCARS,AWD,700,3620,2700000,8.3,7.9,9.4,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_374.jpg,2012 Lamborghini AVENTADOR LP700-4,S1,882,HYPERCARS,AWD,700,3472,310000,8.7,7.8,9.8,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_023.jpg,2012 Lamborghini AVENTADOR LP700-4 FORZA EDITION,S1,879,HYPERCARS,AWD,700,3472,560000,8.3,8.1,9.9,8.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_523.jpg?v=1,2012 Lamborghini GALLARDO LP570-4 SPYDER PERFORMANTE,S1,814,MODERN SUPERCARS,AWD,562,3790,280000,7.5,7.0,7.9,7.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_713.jpg?v=1,2012 Lamborghini Welcome Pack AVENTADOR LP700-4,S1,900,HYPERCARS,AWD,700,3472,310000,8.7,8.4,9.8,8.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_008.jpg,2011 Lamborghini GALLARDO LP 570-4 SUPERLEGGERA,S1,833,MODERN SUPERCARS,AWD,562,3470,180000,7.9,7.2,8.4,7.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_093.jpg,2011 Lamborghini SESTO ELEMENTO,S2,948,EXTREME TRACK TOYS,AWD,571,2202,2500000,8.1,10.0,10.0,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_359.jpg,2010 Lamborghini MURCIELAGO LP 670-4 SV,S1,840,MODERN SUPERCARS,AWD,661,3849,500000,8.2,7.4,6.7,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_002.jpg,2008 Lamborghini Reventon,S1,841,MODERN SUPERCARS,AWD,641,4068,1375000,8.2,7.4,6.7,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_187.jpg,2008 Lamborghini REVENTON FORZA EDITION,S1,847,MODERN SUPERCARS,AWD,641,4068,1625000,8.2,7.7,6.7,8.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_661.jpg?v=1,1999 Lamborghini DIABLO GTR,S2,915,EXTREME TRACK TOYS,RWD,590,3086,250000,7.8,9.9,8.2,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_361.jpg,1997 Lamborghini DIABLO SV,A,787,RETRO SUPERCARS,RWD,529,3474,174000,8.1,6.6,6.8,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_192.jpg,1988 Lamborghini COUNTACH LP5000 QV,A,759,RETRO SUPERCARS,RWD,454,3285,220000,7.4,6.6,6.4,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_332.jpg,1986 Lamborghini LM 002,C,553,OFFROAD,AWD,450,5952,180000,6.1,5.0,4.7,4.5
